PosScore,NegScore,SynsetTermsSplitted,বঙ্গানুবাদ
0.0,0.0,cash_out,উত্তোলন
0.125,0.0,heave,উত্তোলন করা
0.0,0.25,extractable,উত্তোলনযোগ্য
0.0,0.25,annoyed,উত্ত্যক্ত
0.0,0.125,acerbate,উত্ত্যক্ত করা
0.0,0.0,emergence,উত্থান
0.0,0.0,emerge,উত্থান করা
0.125,0.25,emergent,উত্থানশীল
0.0,0.25,grown,উত্থিত
0.0,0.0,ancestry,উত্পত্তি
0.0,0.125,diverging,উত্পথ
0.0,0.0,expo,উত্পন্ন দ্রব্যাদির আন্তর্জাতিক প্রদর্শনী
0.0,0.0,displacement,উত্পাটন
0.0,0.0,generator,উত্পাদক
0.0,0.0,generational,উত্পাদনশীল
0.0,0.0,bedevil,উত্পীড়ন করা
0.0,0.0,chirp,উত্ফুল্ল
0.0,0.0,harasser,উত্যক্তকারীর
0.0,0.0,feast_day,উত্সব
0.0,0.0,holidaymaker,উত্সবকারীগণ
0.0,0.0,consecration,উত্সর্গ
0.375,0.0,immolate,উত্সর্গ করা
0.875,0.0,dedication,উত্সর্জন
0.0,0.0,ejector,উত্সাদক
0.25,0.625,fervor,উত্সাহ
0.25,0.5,hearten,উত্সাহ দেত্তয়া
0.0,0.5,half-hearted,উত্সাহশূন্য
0.25,0.0,encourage,উত্সাহিত করা
0.0,0.0,keen,উত্সাহী
0.0,0.0,enzyme,উত্সেচক
0.0,0.0,boil_over,উথলাইয়া পড়া
0.0,0.0,ascendency,উদয়
0.0,0.0,celebrate,উদযাপন
0.0,0.0,celebratory,উদযাপনী অনুষ্ঠানে
0.0,0.0,abdomen,উদর
0.0,0.0,belly-land,উদর জমি
0.0,0.0,belly_dancer,উদর নর্তকী
0.0,0.0,abdominal_wall,উদর প্রাচীর
0.375,0.125,edacity,উদরপরায়ণতা
0.0,0.5,flatus,উদরস্থ বায়ু
0.625,0.0,flatus-relieving,উদরস্থ বায়ু-মুক্তিদান
0.0,0.0,abdominal,উদরিক
0.0,0.0,forte,উদাত্ত সুর
0.125,0.0,bountiful,উদার
0.0,0.0,broaden,উদার করা
0.0,0.0,generously,উদার হস্তে
0.5,0.0,broad-minded,উদারচেতা
0.0,0.0,catholicity,উদারতা
0.0,0.0,catholicize,উদারভাব-সমন্বিত করা
0.375,0.0,high-minded,উদারহৃদয়
0.0,0.0,basso,উদারা
0.375,0.25,bored,উদাস
0.125,0.625,apathetic,উদাসী
0.25,0.0,blissfully,উদাসীন
0.25,0.0,aloofness,উদাসীনতা
0.125,0.0,icily,উদাসীনভাবে
0.0,0.0,example,উদাহরণ
0.0,0.0,exemplify,উদাহরণ দ্বারা ব্যাখ্যা করা
0.0,0.0,for_example,উদাহরণ স্বরূপ
0.0,0.0,exemplification,উদাহরণ-প্রদর্শন
0.0,0.0,e.g.,উদাহরণস্বরূপ
0.0,0.0,ascendant,উদীয়মান
0.0,0.0,booby,উদো
0.0,0.0,emanation,উদ্গম
0.0,0.0,eructation,উদ্গার
0.0,0.0,belch,উদ্গিরণ
0.0,0.0,disgorge,উদ্গিরণ করা
0.0,0.0,involution,উদ্ঘাতন
0.0,0.25,hydrogen,উদ্জান
0.125,0.375,blusterous,উদ্দাম
0.125,0.25,impetuousness,উদ্দামতা
0.625,0.125,encouraging,উদ্দীপক
0.0,0.0,incentive_program,উদ্দীপক কর্মসূচী
0.0,0.0,incentive_scheme,উদ্দীপক প্রকল্প
0.5,0.0,exuberance,উদ্দীপনা
0.0,0.0,augmented,উদ্দীপিত
0.0,0.875,inflamed,উদ্দীপ্ত
0.0,0.0,enliven,উদ্দীপ্ত করা
0.125,0.0,addressed,উদ্দেশ্য
0.0,0.0,aimless,উদ্দেশ্যহীন
0.25,0.5,domineering,উদ্ধত
0.75,0.0,deliverance,উদ্ধার
0.0,0.0,bring_off,উদ্ধার করা
0.75,0.0,extricable,উদ্ধারযোগ্য
0.0,0.0,cite,উদ্ধৃত করা
0.0,0.0,excerpt,উদ্ধৃতাংশ
0.0,0.0,double_quotes,উদ্ধৃতি চিহ্ন
0.0,0.0,carry-over,উদ্বর্ত
0.0,0.0,anointing,উদ্বর্তন
0.0,0.0,evacuation,উদ্বাসন
0.0,0.0,evacuee,উদ্বাস্তু
0.5,0.0,anxious,উদ্বিগ্ন
0.0,0.0,castor,উদ্বিড়াল
0.0,0.0,awakened,উদ্বুদ্ধ
0.125,0.5,impulse,উদ্বুদ্ধ করা
0.0,0.125,angst,উদ্বেগ
0.25,0.375,anxiety_attack,উদ্বেগ আক্রমণ
0.0,0.0,anxiety_disorder,উদ্বেগ ব্যাধি
0.0,0.0,agitating,উদ্বেগজনক
0.0,0.5,careless,উদ্বেগহীন
0.0,0.25,brimming,উদ্বেল
0.0,0.0,inauguration,উদ্বোধন
0.375,0.0,auspicate,উদ্বোধন করা
0.0,0.0,inaugural,উদ্বোধনী
0.0,0.0,inaugural_address,উদ্বোধনী ভাষণ
0.0,0.0,bizarre,উদ্ভট
0.0,0.0,genetic,উদ্ভব সম্বন্ধীয়
0.375,0.0,anatomically,উদ্ভবের
0.625,0.0,contriver,উদ্ভাবক
0.0,0.0,brainchild,উদ্ভাবন
0.125,0.0,excogitate,উদ্ভাবন করা
0.625,0.0,innovative,উদ্ভাবনী
0.0,0.125,inventiveness,উদ্ভাবনের
0.0,0.0,exposition,উদ্ভাস
0.0,0.0,illuminating,উদ্ভাসক
0.0,0.0,expounding,উদ্ভাসন
0.125,0.0,exposed,উদ্ভাসিত
0.0,0.75,expound,উদ্ভাসিত করা
0.0,0.0,botanical_garden,উদ্ভিদ উদ্যান
0.0,0.0,flora,উদ্ভিদকুল
0.0,0.0,herbicide,উদ্ভিদনাশক
0.0,0.0,carotene,উদ্ভিদে বিদ্যমান পিঙ্গল পদার্থ
0.0,0.0,botany,উদ্ভিদ্তত্ব
0.0,0.0,allogamy,উদ্ভিদ্তাত্বিক প্রতিভাষা
0.0,0.0,botanist,উদ্ভিদ্বিজ্ঞানী
0.0,0.0,botanize,উদ্ভিদ্বিদ্যা শিক্ষা করিবার জন্য তরুলতা অনুসন্ধান করা
0.0,0.0,botanic,উদ্ভিদ্বিদ্যাসংক্রান্ত
0.0,0.125,bobbysoxer,উদ্ভিন্নযৌবনা মেয়ে
0.25,0.0,derived,উদ্ভূত
0.375,0.625,enthusiasm,উদ্যম
0.5,0.125,enterprising,উদ্যমী
0.0,0.0,horticulturist,উদ্যানপালক
0.0,0.0,gardening,উদ্যানপালন
0.0,0.0,horticultural,উদ্যানপালনসংক্রান্ত
0.0,0.0,entrepreneur,উদ্যোক্তা
0.375,0.25,enterprise,উদ্যোগ
0.125,0.0,assiduous,উদ্যোগী
0.0,0.0,go-getter,উদ্যোগী লোক
0.375,0.25,heater,উনান
0.0,0.0,developed,উন্নত
0.0,0.25,improve,উন্নত করা
0.0,0.0,bosomy,উন্নতস্তনী
0.0,0.0,betterment,উন্নতি
0.0,0.5,amelioration,উন্নতিবিধান
0.0,0.0,heighten,উন্নতিলাভ করা
0.0,0.5,ameliorative,উন্নতিসাধক
0.0,0.0,development,উন্নয়ন
0.375,0.0,erectile,উন্নয়নক্ষম
0.0,0.0,developmental,উন্নয়নমূলক
0.0,0.0,developmental_psychology,উন্নয়নমূলক মনোবিজ্ঞান
0.0,0.0,developing,উন্নয়নশীল
0.0,0.0,developing_country,উন্নয়নশীল দেশ
0.0,0.5,ameliorate,উন্নয়নসাধন করা
0.0,0.0,delirious,উন্মত্ত
0.0,0.0,bacchanalia,উন্মত্ত আনন্দ-উত্সব
0.0,0.125,alienation,উন্মত্ততা
0.5,0.125,frantically,উন্মত্তবৎ
0.25,0.0,fraternally,উন্মত্তের
0.0,0.0,churned-up,উন্মথিত-আপ
0.0,0.5,insane,উন্মাদ
0.0,0.0,furor,উন্মাদনা
0.0,0.0,alfresco,উন্মুক্ত স্থানে
0.0,0.0,eradicator,উন্মুলয়িতা
0.0,0.0,extermination,উন্মূলন
0.5,0.125,destroyable,উন্মূলনীয়
0.0,0.0,fable,উপকথা
0.0,0.0,equipment,উপকরণ
0.0,0.125,instrument_panel,উপকরনের নামসূচি
0.5,0.0,avail,উপকার
0.0,0.0,helpfulness,উপকারিতা
0.75,0.0,beneficial,উপকারী
0.0,0.125,come_in_handy,উপকারে আসা
0.0,0.0,coast,উপকূল
0.0,0.0,coastguard,উপকূল রক্ষক
0.0,0.0,inshore,উপকূলবর্তী
0.0,0.0,coaster,উপকূলবাহী পোত
0.0,0.0,costal_cartilage,উপকূলীয় তরুণাস্থি
0.0,0.0,coastal_plain,উপকূলীয় সমভূমি
0.0,0.0,coastwise,উপকূলের ধার দিয়া
0.5,0.0,epicenter,উপকেন্দ্র
0.0,0.0,alkaloid,উপক্ষার
0.0,0.0,ell,উপগৃহ
0.0,0.0,confiscation,উপগ্রহণ
0.0,0.0,anabolism,উপচিতি
0.0,0.375,byproduct,উপজাত
0.0,0.375,by-product,উপজাত দ্রব্য
0.0,0.0,exterminate,উপড়াইয়া ফেলা
0.0,0.0,barytone,উপত্তিধ্বনি
0.0,0.0,bottomland,উপত্যকা
0.0,0.0,dalesman,উপত্যকাবাসী
0.0,0.0,clique,উপদল
0.0,0.0,demigod,উপদেবতা
0.0,0.0,admonishing,উপদেশ
0.0,0.0,advisory_service,উপদেশ মূলক পরিসেবা
0.0,0.0,advisory,উপদেশক
0.0,0.0,hortative,উপদেশমূলক
0.0,0.0,adviser,উপদেষ্টা
0.0,0.0,advisory_board,উপদেষ্টা পর্ষদ
0.0,0.0,infestation,উপদ্রব
0.0,0.0,fumigation,উপধূপন
0.0,0.0,influent,উপনদী
0.0,0.0,alias,উপনাম
0.0,0.0,colony,উপনিবেশ
0.0,0.0,colonisation,উপনিবেশ স্থাপন
0.0,0.0,colonise,উপনিবেশ স্থাপন করা
0.0,0.0,colonizer,উপনিবেশ স্থাপনকারী
0.0,0.0,colonialist,উপনিবেশের উপরে অধিরাজ্যের মালিকানামতাবলংবী
0.0,0.0,by-election,উপনির্বাচন
0.0,0.0,fiction,উপন্যাস
0.375,0.0,bypath,উপপথ
0.0,0.0,grove,উপবন
0.0,0.0,fasting,উপবাস
0.0,0.0,bylaw,উপবিধি
0.0,0.0,ellipse,উপবৃত্ত
0.25,0.375,ellipticity,উপবৃত্ততা
0.25,0.0,elliptic,উপবৃত্তাকার
0.125,0.0,excrescent,উপবৃদ্ধিমূলক
0.0,0.0,dialect,উপভাষা
0.5,0.0,enjoy,উপভোগ
0.125,0.0,consumable,উপভোগ্য
0.0,0.0,analogy,উপমা
0.5,0.0,compatible,উপযুক্ত
0.0,0.0,due_care,উপযুক্ত যত্ন
0.625,0.0,behoove,উপযুক্ত হত্তয়া
0.875,0.0,decency,উপযুক্ততা
0.0,0.0,appropriately,উপযুক্তভাবে
0.5,0.0,fittingly,উপযুক্তভাবেই
0.625,0.0,appropriateness,উপযোগিতা
0.0,0.0,capacitate,উপযোগী করা
0.25,0.0,adaptability,উপযোগীকরণ
0.0,0.0,conformation,উপযোজন
0.0,0.375,flip_over,উপর টুসকি
0.0,0.0,cast_on,উপর নিক্ষেপ
0.0,0.0,hinge_on,উপর নির্ভর করা
0.0,0.0,build_upon,উপর নির্মাণ
0.0,0.0,fall_upon,উপর পড়ে
0.0,0.0,embark_on,উপর পোতারূঢ করা
0.0,0.0,contingent_upon,উপর সাপেক্ষ
0.0,0.0,countermove,উপর-চাল
0.625,0.0,antipode,উপর-পিঠ
0.125,0.375,adjunct,উপরি
0.0,0.125,above,উপরে
0.0,0.0,drive_up,উপরে চালনা কর
0.0,0.0,bestrew,উপরে ছড়ান
0.0,0.0,besprinkle,উপরে ছেটান
0.0,0.125,above-named,উপরে নামক
0.0,0.0,encrustation,উপরের ত্বক
0.0,0.0,aforementioned,উপরোক্ত
0.0,0.0,above-mentioned,উপর্যুক্ত
0.0,0.0,bout,উপলক্ষ
0.125,0.125,appreciated,উপলব্ধ
0.25,0.25,grasp,উপলব্ধি
0.0,0.0,discern,উপলব্ধি করা
0.0,0.0,appreciable,উপলব্ধিজনক
0.25,0.625,incomprehension,উপলব্ধির অভাব
0.0,0.0,abatement,উপশম
0.0,0.0,alleviate,উপশম করা
0.0,0.0,alleviative,উপশমক
0.0,0.0,conclusion,উপসংহার
0.0,0.0,in_conclusion,উপসংহারে
0.0,0.0,bay,উপসাগর
0.0,0.0,gulf_states,উপসাগরীয় দেশগুলো
0.0,0.0,gulf_stream,উপসাগরীয় প্রবাহ
0.0,0.0,gulf_war,উপসাগরীয় যুদ্ধের
0.0,0.0,addict,উপসেবক
0.0,0.625,concubine,উপস্ত্রী
0.0,0.0,continence,উপস্থনিগ্রহ
0.0,0.875,diverticulitis,উপস্থলিপ্রদাহ
0.0,0.0,attended,উপস্থিত ছিলেন
0.0,0.0,extempore,উপস্থিতমত
0.0,0.0,extemporize,উপস্থিতমত রচনা করা
0.0,0.0,attendance,উপস্থিতি
0.25,0.0,gift,উপহার
0.125,0.0,gift_wrapping,উপহার মোড়ানো
0.125,0.0,gift-wrap,উপহার-মোড়ানো
0.0,0.75,gift_shop,উপহারের দোকান
0.125,0.125,derision,উপহাস
0.125,0.125,derisive,উপহাস্য
0.0,0.0,atoll,উপহ্রদপরিবেষ্টক বলয়াকার প্রবালদ্বীপ
0.0,0.0,episode,উপাখ্যান
0.0,0.0,hagiologist,উপাখ্যানরচিয়তা
0.0,0.0,apanage,উপাঙ্গ
0.0,0.0,data,উপাত্ত
0.0,0.0,data_format,উপাত্ত বিন্যাস
0.0,0.0,component,উপাদান
0.556,0.444,delicate,উপাদেয়
0.5,0.0,cognomen,উপাধি
0.25,0.0,instructor,উপাধ্যায়
0.0,0.0,byway,উপায় দ্বারা
0.125,0.0,cumulatively,উপায়ে
0.0,0.625,earner,উপার্জক
0.0,0.0,earnings,উপার্জন
0.0,0.0,admirer,উপাসক
0.5,0.125,adoration,উপাসনা
0.0,0.0,idolised,উপাসনা-বন্দেগী করনি
0.0,0.0,disregard,উপেক্ষা
0.25,0.0,connive,উপেক্ষা করা
0.0,0.0,ignored,উপেক্ষিত
0.0,0.0,elevated,উবু
0.0,0.0,bisexuality,উভকামিতা
0.0,0.0,amphibia,উভচর
0.0,0.0,amphibious_assault,উভচর হামলা
0.25,0.375,ambivalency,উভবল
0.0,0.0,both,উভয়
0.0,0.0,convexo-convex,উভয় পার্শ্বে উত্তল
0.0,0.0,dilemma,উভয়সঙ্কট
0.0,0.0,androgyne,উভলিঙ্গ
0.0,0.0,intersex,উভলিঙ্গতা
0.125,0.0,agitate,উমান
0.0,0.0,gastropod,উরদপদ
0.0,0.0,flyfish,উরন্ত মাছ
0.0,0.5,breastplate,উরশ্ছদ
0.0,0.0,corselet,উরস্ত্রাণ
0.5,0.0,fecund,উর্বর
0.5,0.0,fecundate,উর্বর করা
0.0,0.0,fertile_period,উর্বর সময়ের
0.0,0.0,fatness,উর্বরতা
0.0,0.0,fertility_rate,উর্বরতার হার
0.0,0.0,capsize,উলটান
0.0,0.0,fireball,উল্কা
0.0,0.0,aerolite,উল্কাপিগু
0.0,0.0,flip_side,উল্টানো পাশ
0.0,0.0,exultant,উল্লসিত
0.375,0.25,exalt,উল্লসিত করা
0.125,0.0,cheer,উল্লাস
0.0,0.0,exult,উল্লাস করা
0.0,0.0,glee_club,উল্লাস ক্লাব
0.375,0.0,exhilarating,উল্লাসজনক
0.0,0.0,ejaculation,উল্লাসধ্বনি
0.125,0.625,cock-a-hoop,উল্লাসপূর্ণ
0.0,0.0,gleefully,উল্লাসিতভাবে
0.0,0.0,ape,উল্লুক
0.0,0.0,apery,উল্লুকপনা
0.0,0.5,apish,উল্লুকবৎ
0.375,0.125,allude,উল্লেখ করা
0.375,0.125,allusiveness,উল্লেখবহুলতা
0.0,0.875,dayspring,উষা
0.0,0.0,hot_spring,উষ্ণ বসন্ত
0.0,0.125,geyser,উষ্ণপ্রস্রবণ
0.25,0.125,excitatory,উষ্ণবীর্য
0.0,0.0,diadem,উষ্ণীষ
0.0,0.0,instigation,উসকানি
0.0,0.0,agent_provocateur,উসকানিদাতা এজেন্ট
0.0,0.0,fidget,উসখুস করা
0.0,0.0,avenge,উসুল করা
0.0,0.0,dry_rot,উস্ক শুষ্ক
0.0,0.0,fomenter,উস্কানিদাতা
0.0,0.0,high_gear,ঊচ্চ গতি
0.0,0.0,forty-nine,ঊনপঞ্চাশ
0.0,0.125,fifty-nine,ঊনষাট
0.0,0.0,eighty-nine,ঊনানব্বুই
0.0,0.0,hip_joint,ঊরুসন্ধি
0.0,0.0,femoral,ঊরূ-সম্বন্ধীয়
0.0,0.0,ascender,ঊর্ধাঙ্গ
0.0,0.0,ascending,ঊর্ধ্বগামী
